2.711812981000000011e+00,2.029900351772084832e-04,-5.218650330789388310e-04,-4.670650232583283836e-04,-3.983134329319000244e-01,-6.280684471130358881e-01,9.781795501708984375e+00
2.734463315999999811e+00,1.980941306101158261e-04,9.676328045316035095e-05,-4.131637979298830032e-04,-4.042121469974517822e-01,-6.234479546546923823e-01,9.776837348937988281e+00
2.752626525999999796e+00,-2.558321966716903262e-06,-6.965408829273647879e-05,6.397651159204542637e-04,-4.184220135211944580e-01,-6.275637745857226557e-01,9.774271011352539062e+00
2.773167856000000153e+00,-6.337570084724575281e-05,-3.756211663130670244e-04,2.336476463824511116e-04,-4.195282161235809326e-01,-6.347779631614672846e-01,9.776182174682617188e+00
2.793207460000000086e+00,1.756973069859668612e-04,7.170051103457808495e-04,-2.884882851503790509e-04,-4.149096310138702393e-01,-6.341726183891284174e-01,9.779731750488281250e+00
2.813651784000000156e+00,-1.587118022143840790e-04,5.305116646923123706e-04,-5.030837492085994374e-04,-4.097878634929656982e-01,-6.301172375679003901e-01,9.773115158081054688e+00
2.835388072999999842e+00,-6.367271416820585728e-04,-3.392829239601269364e-05,-1.415448696207021956e-05,-4.018281996250152588e-01,-6.329706311225878901e-01,9.782198905944824219e+00
2.853674289999999836e+00,2.301097119925543666e-04,1.779653684934600646e-04,-3.613890148699283600e-04,-4.112141430377960205e-01,-6.269158720970141596e-01,9.782806396484375000e+00
2.874207818999999997e+00,1.905279350467026234e-05,5.872035981155931950e-04,1.690285425866021893e-04,-4.065265357494354248e-01,-6.255585551261889643e-01,9.783506393432617188e+00
2.894112316000000185e+00,-4.199677205178886652e-04,7.595797069370745528e-04,-8.050004253163934838e-04,-4.114058911800384521e-01,-6.155391335487353510e-01,9.788425445556640625e+00
2.914508737999999877e+00,5.104594165459275246e-04,3.762324340641496939e-04,-1.155893201939761639e-03,-4.126277863979339600e-01,-6.285914778709399409e-01,9.776751518249511719e+00
2.936331630999999831e+00,1.023885342874564230e-04,7.417712913593277335e-05,-1.872697248472833160e-05,-4.084687530994415283e-01,-6.265518069267260737e-01,9.780007362365722656e+00
2.954832757999999782e+00,-1.048129634000360966e-03,-4.728981730295341799e-05,2.512221690267324448e-04,-4.123370349407196045e-01,-6.262463927268969721e-01,9.777401924133300781e+00
2.975241780999999808e+00,-7.647564052604138851e-04,-2.926639572251589190e-04,-7.075167377479374409e-04,-4.181823134422302246e-01,-6.314574480056750483e-01,9.775567054748535156e+00
2.995434293000000192e+00,2.599977597128599882e-04,-3.691040328703820705e-04,2.460224641254176134e-05,-4.097798466682434082e-01,-6.247498393058764643e-01,9.781052589416503906e+00
3.015728409999999915e+00,6.657816120423376560e-04,3.716525388881564140e-04,-3.357337118359287356e-05,-4.094102084636688232e-01,-6.288273930549609370e-01,9.772057533264160156e+00
3.038272538999999828e+00,1.127629075199365616e-04,-8.243909105658532273e-04,-4.432007553987203944e-04,-4.033495485782623291e-01,-6.274012327194201655e-01,9.786456108093261719e+00
3.056311442999999795e+00,1.115328486775979400e-04,3.111079277005047148e-04,3.087748482357710058e-04,-4.070283174514770508e-01,-6.248348951339709467e-01,9.782107353210449219e+00
3.076598960000000105e+00,-1.345099008176475763e-04,-1.590847386978561903e-05,3.895968839060515165e-04,-4.025950431823730469e-01,-6.313473582267749018e-01,9.773423194885253906e+00
3.096818772999999858e+00,-6.843889714218676090e-04,5.289255059324204922e-04,4.413063579704611951e-04,-4.032984375953674316e-01,-6.341340541839587397e-01,9.779358863830566406e+00
3.117177893000000033e+00,-5.856163916178047657e-04,-3.294636844657360965e-04,5.636491114273667336e-04,-4.199674725532531738e-01,-6.312134265899645991e-01,9.772745132446289062e+00
