3.212986159399999764e+01,4.835142135620117188e+00
3.223050220999999738e+01,4.832696914672851562e+00
3.233237878900000339e+01,4.849164485931396484e+00
3.243313641099999955e+01,4.865300655364990234e+00
3.253475237600000014e+01,4.909304141998291016e+00
3.263610302800000085e+01,4.958161354064941406e+00
3.273702645899999908e+01,4.989227771759033203e+00
3.283848561700000346e+01,5.002821445465087891e+00
3.293993587399999967e+01,5.003909111022949219e+00
3.304105411399999781e+01,4.991899967193603516e+00
3.314218465500000121e+01,4.969723224639892578e+00
3.329202157200000300e+01,4.947288990020751953e+00
3.334456224299999860e+01,4.920360088348388672e+00
3.351362703699999912e+01,4.886022567749023438e+00
3.354733215099999910e+01,4.858814716339111328e+00
3.364851379400000297e+01,4.846786022186279297e+00
3.374947462699999789e+01,4.854991912841796875e+00
3.385083628000000289e+01,4.886358261108398438e+00
3.395179041200000114e+01,4.941841602325439453e+00
3.405304815899999937e+01,4.966133117675781250e+00
3.415438341000000122e+01,4.960787773132324219e+00
3.425556775399999765e+01,4.945474147796630859e+00
3.435665289300000325e+01,4.925932407379150391e+00
3.445806764799999655e+01,4.913249969482421875e+00
3.455934949699999947e+01,4.903888225555419922e+00
3.466137688300000264e+01,4.896622657775878906e+00
3.476241212000000047e+01,4.888967514038085938e+00
3.486383597500000064e+01,4.883044242858886719e+00
3.496598406799999736e+01,4.876281261444091797e+00
3.506861488500000235e+01,4.866803169250488281e+00
3.516997803800000355e+01,4.860846042633056641e+00
3.527102177500000124e+01,4.865677833557128906e+00
3.537264014099999798e+01,4.871532917022705078e+00
3.547373288000000002e+01,4.884450435638427734e+00
3.557461470799999859e+01,4.900261878967285156e+00
3.567630067700000041e+01,4.911941528320312500e+00
3.577718430600000232e+01,4.921744346618652344e+00
3.587810003599999931e+01,4.931504249572753906e+00
3.597964529800000122e+01,4.955529689788818359e+00
3.608128706499999794e+01,4.987154006958007812e+00
3.618266511800000274e+01,5.023854255676269531e+00
3.628384066099999927e+01,5.047930240631103516e+00
3.638492600000000010e+01,5.054908752441406250e+00
3.648628065199999781e+01,5.059401512145996094e+00
3.658732978900000177e+01,5.072073459625244141e+00
3.668920996800000012e+01,5.081297874450683594e+00
3.679073052900000107e+01,5.073725223541259766e+00
3.689171636300000046e+01,5.082881450653076172e+00
3.699277539999999931e+01,5.065263748168945312e+00
3.709415965400000204e+01,5.049649715423583984e+00
3.719627544499999772e+01,5.040190696716308594e+00
3.729735408300000188e+01,5.033845901489257812e+00
3.739822791099999932e+01,5.037364482879638672e+00
3.749968906899999865e+01,5.032196044921875000e+00
3.760070750399999895e+01,5.021861076354980469e+00
3.770291559999999720e+01,5.008138656616210938e+00
3.780396563699999746e+01,4.990488529205322266e+00
3.790515728100000103e+01,4.993604660034179688e+00
3.800664384000000240e+01,4.985247135162353516e+00
3.810798319199999895e+01,4.974230766296386719e+00
3.820930834299999646e+01,4.963869571685791016e+00
3.831057209000000086e+01,4.958172321319580078e+00
3.841182343799999899e+01,4.956748962402343750e+00
3.851387722500000166e+01,4.952907562255859375e+00
3.861466424900000050e+01,4.957174301147460938e+00
3.871604760299999981e+01,4.964099884033203125e+00
3.881770777100000203e+01,4.965377807617187500e+00
3.891935843800000328e+01,4.963141441345214844e+00
3.902074889200000030e+01,4.954637050628662109e+00
3.912177342799999735e+01,4.940773963928222656e+00
3.922321717700000221e+01,4.923328876495361328e+00
3.932440702200000260e+01,4.910275459289550781e+00
3.942573337299999992e+01,4.907148361206054688e+00
3.952701182199999863e+01,4.898676872253417969e+00
3.962804265799999826e+01,4.893657207489013672e+00
3.972977753100000342e+01,4.893608570098876953e+00
3.983101717800000330e+01,4.895297527313232422e+00
3.993262114400000229e+01,4.892260551452636719e+00
4.003378598700000168e+01,4.891928672790527344e+00
4.013509223700000206e+01,4.894806861877441406e+00
4.023633208399999717e+01,4.899695873260498047e+00
4.033739322200000288e+01,4.902727127075195312e+00
4.043871137299999674e+01,4.901277542114257812e+00
4.054097217300000011e+01,4.913077831268310547e+00
4.064218311900000202e+01,4.926208972930908203e+00
4.074342316599999947e+01,4.934283733367919922e+00
4.084428749300000305e+01,4.937518119812011719e+00
4.094625387800000027e+01,4.948884963989257812e+00
4.104699149900000066e+01,4.954034805297851562e+00
4.114868727000000348e+01,4.951043605804443359e+00
4.124978981000000289e+01,4.943437099456787109e+00
4.135093165199999987e+01,4.938339233398437500e+00
4.145197008800000305e+01,4.938242435455322266e+00
4.155309942899999953e+01,4.940281867980957031e+00
4.165445618199999700e+01,4.943905353546142578e+00
4.175657027500000140e+01,4.948157787322998047e+00
