2.021059569999999805e+00,4.450139030814170837e-02,7.692140340805053711e-02,2.401510626077651978e-01,-9.991969168342024199e-01,3.236552249523019786e-02,-2.056313787254638453e-02,-1.163016996549010203e-02,1.990807230795627221e-03,7.401852143078774954e-03,5.782968193765785497e-02
2.053002269999999907e+00,4.411539435386657715e-02,7.594247162342071533e-02,2.388024777173995972e-01,-9.991967903936567197e-01,3.236467297281489519e-02,-2.057587807459781981e-02,-1.162127698045428877e-02,2.002455434870267607e-03,6.999320905316117926e-03,5.643276697069270209e-02
2.089371793000000199e+00,4.341360926628112793e-02,7.421536743640899658e-02,2.373066842555999756e-01,-9.991965796594142191e-01,3.236808225773272346e-02,-2.058091923280642999e-02,-1.161980184075639584e-02,1.716971482800966169e-03,6.419445225998116240e-03,5.500995367940569869e-02
2.122181937000000129e+00,4.276624321937561035e-02,7.266712188720703125e-02,2.363042682409286499e-01,-9.991967903936569417e-01,3.236344083604045935e-02,-2.057762124191045081e-02,-1.161790523257339065e-02,1.378820403973566623e-03,5.828972273790737450e-03,5.415154264994569144e-02
2.154357349000000088e+00,4.218152165412902832e-02,7.127971947193145752e-02,2.352838665246963501e-01,-9.991977597711726444e-01,3.234568779319426518e-02,-2.056355868248698621e-02,-1.161120388366016117e-02,1.015634579516491720e-03,5.404690023282837652e-03,5.322242412083945384e-02
2.190693669999999926e+00,4.165150970220565796e-02,7.003848999738693237e-02,2.343646436929702759e-01,-9.991981390928093010e-01,3.234474870872588309e-02,-2.055152707432614245e-02,-1.160180513644226870e-02,6.926274656394670014e-04,4.936872162099177966e-03,5.245245233649608457e-02
2.223759026000000194e+00,4.145578667521476746e-02,6.855572015047073364e-02,2.329133599996566772e-01,-9.991982233865062124e-01,3.234489358851763696e-02,-2.054624554737212450e-02,-1.160349101038266224e-02,7.419568257812378734e-04,4.185262702904819776e-03,5.135466838537996320e-02
2.255519018000000209e+00,4.138719290494918823e-02,6.708288937807083130e-02,2.311966717243194580e-01,-9.991984341207488240e-01,3.233072368633937294e-02,-2.055842401095824695e-02,-1.160100434632055540e-02,9.189194487777422107e-04,3.269282488913803630e-03,4.988923092225685391e-02
2.292201455999999915e+00,4.134206101298332214e-02,6.541821360588073730e-02,2.294340580701828003e-01,-9.991988134423854806e-01,3.231516425524926656e-02,-2.056617573836171109e-02,-1.159944491292564002e-02,9.969855311313491168e-04,2.370727734391847672e-03,4.855293863088990663e-02
2.325073102999999808e+00,4.151941463351249695e-02,6.351361423730850220e-02,2.279611676931381226e-01,-9.991987291486883471e-01,3.231309905967223034e-02,-2.057175492743334305e-02,-1.160028784989580904e-02,1.313104317978315821e-03,1.402615862575435843e-03,4.748785429991051604e-02
2.357017304000000202e+00,4.224399477243423462e-02,5.978932604193687439e-02,2.257471084594726562e-01,-9.991988134423854806e-01,3.229990512045479573e-02,-2.059241412719326619e-02,-1.159877056334946040e-02,1.935277829002473877e-03,3.614093887312208597e-04,4.602161275967377868e-02
2.393686541000000112e+00,4.294671118259429932e-02,5.641549080610275269e-02,2.238083034753799438e-01,-9.991988134423852586e-01,3.229088240215092359e-02,-2.060834892865292395e-02,-1.158991972516221387e-02,2.607711108804379972e-03,-6.205953252559348599e-04,4.483560829892241362e-02
2.426389279999999982e+00,4.363058879971504211e-02,5.335520580410957336e-02,2.221247702836990356e-01,-9.991988977360823920e-01,3.228080601263428467e-02,-2.061937889061712936e-02,-1.158916108188901180e-02,3.092633252363967411e-03,-1.511766995996216816e-03,4.382200073707873816e-02
2.459757951999999914e+00,4.440324380993843079e-02,5.076734349131584167e-02,2.195982933044433594e-01,-9.991988134423854806e-01,3.227132889861990261e-02,-2.064072561084338842e-02,-1.158806526382771991e-02,3.617527777737673464e-03,-2.270917059593999341e-03,4.261121835073878455e-02
2.495496342000000034e+00,4.570354893803596497e-02,4.852750152349472046e-02,2.134399116039276123e-01,-9.991985184144458465e-01,3.227518335962512724e-02,-2.064832982427706326e-02,-1.158836029176729850e-02,4.031176535412191175e-03,-2.900654086282823674e-03,4.040842708494297997e-02
2.528364389000000045e+00,4.667055606842041016e-02,4.691872000694274902e-02,2.090678066015243530e-01,-9.991986448549913247e-01,3.227404671180434531e-02,-2.064616848120186601e-02,-1.158376628527951931e-02,4.608896541967329001e-03,-3.367951883399927532e-03,3.881047809016802824e-02
2.560745112000000212e+00,4.758204519748687744e-02,4.545305669307708740e-02,2.049828618764877319e-01,-9.991984341207487130e-01,3.227214220108726161e-02,-2.066035352990381463e-02,-1.158566289346252449e-02,5.063630339607393810e-03,-3.865400012883296599e-03,3.753023576752682194e-02
2.597640660999999795e+00,4.829894006252288818e-02,4.394565150141716003e-02,2.003240883350372314e-01,-9.991987291486883471e-01,3.226148760949260758e-02,-2.066774700909493681e-02,-1.157381962903098090e-02,5.473899304869118618e-03,-4.034040428699211568e-03,3.590490223358679123e-02
2.630730318999999984e+00,4.885069653391838074e-02,4.242761060595512390e-02,1.951838135719299316e-01,-9.991988134423853696e-01,3.226237071767781156e-02,-2.066133739539873990e-02,-1.157626414624463203e-02,5.999013748085008091e-03,-3.930356382169348552e-03,3.406079373173909880e-02
2.663058337999999914e+00,4.938624426722526550e-02,4.106986522674560547e-02,1.903900355100631714e-01,-9.991981812396577567e-01,3.228200258800528744e-02,-2.066459126381268302e-02,-1.157040573430162707e-02,6.250732180359127102e-03,-3.943463718214007714e-03,3.232994941346494649e-02
2.699356256999999815e+00,5.003293976187705994e-02,3.957110643386840820e-02,1.852671056985855103e-01,-9.991979283585665783e-01,3.229385704769348331e-02,-2.065973844933335565e-02,-1.157310313260629005e-02,6.539390418577026298e-03,-4.008073249491346003e-03,3.046617601945009537e-02
2.732337409999999966e+00,5.056993290781974792e-02,3.646438568830490112e-02,1.791141182184219360e-01,-9.991981390928091900e-01,3.229105955062357147e-02,-2.065492844024705010e-02,-1.156783477654249777e-02,6.768597849296101657e-03,-4.509219144675868582e-03,2.860791343853572033e-02
2.764779234999999780e+00,5.107838660478591919e-02,3.365991264581680298e-02,1.734924167394638062e-01,-9.991983498270518016e-01,3.228932428584504327e-02,-2.064665909686031267e-02,-1.156770833599690858e-02,6.759960369255539961e-03,-5.022063530491257914e-03,2.689261067389882992e-02
2.800956048000000198e+00,5.155757069587707520e-02,3.112157434225082397e-02,1.683778017759323120e-01,-9.991985605612943022e-01,3.228975497395326216e-02,-2.063422182528255183e-02,-1.157196516769648693e-02,6.705774663468567695e-03,-5.558778777983558114e-03,2.538614760899241332e-02
2.834077607999999859e+00,5.201109126210212708e-02,2.882353030145168304e-02,1.637251973152160645e-01,-9.991986870018397804e-01,3.228652086187455694e-02,-2.063487444288995831e-02,-1.156644393054162730e-02,6.757618868378444631e-03,-5.900582827816327341e-03,2.400208691980602882e-02
