1.122410697699999993e+01,3.913561627268791432e-06,3.595315814018249423e-05,-1.800163239240646943e-05
1.124443860899999947e+01,7.661148905754088935e-06,3.746987879276275857e-05,-2.184986621141434072e-05
1.136590576999999946e+01,6.557805836200714323e-06,3.508193492889404664e-05,-1.908285617828369413e-05
1.138622520100000024e+01,8.590313792228699527e-06,3.642167150974273828e-05,-1.995253562927246376e-05
1.150764826099999993e+01,3.395898267626762587e-06,3.601220548152923932e-05,-1.772821396589279442e-05
1.152774907999999954e+01,5.492255836725234914e-06,3.707246482372284049e-05,-1.419939100742340725e-05
1.164960326299999949e+01,2.935466356575489037e-06,3.624634444713592562e-05,-1.870352625846863359e-05
1.166989019200000044e+01,3.431263566017150988e-06,3.309981524944305669e-05,-2.173709124326706388e-05
1.179115824299999993e+01,5.337298288941383370e-06,3.541263937950134207e-05,-1.986697316169739108e-05
1.181141527099999955e+01,2.381196431815624156e-06,3.669356703758239809e-05,-1.075872853398323676e-05
1.193288173200000024e+01,4.687257111072540703e-06,3.620840013027191610e-05,-1.853580623865128154e-05
1.195333327099999998e+01,7.566194236278534428e-06,3.364684283733368074e-05,-1.565598845481872971e-05
1.207486643600000065e+01,4.502791538834572156e-06,3.712211251258850107e-05,-1.728889495134354023e-05
1.209515396599999981e+01,3.792490810155868906e-06,3.660123348236084327e-05,-1.799003481864929523e-05
1.221662752800000007e+01,3.592840954661369515e-06,3.668754100799560765e-05,-1.781575083732605435e-05
1.223707736599999940e+01,3.500239551067352639e-06,3.724945187568664445e-05,-1.603905707597733004e-05
1.235920726500000022e+01,2.575901336967945160e-06,3.549356460571289126e-05,-1.649312525987625552e-05
1.237859654400000053e+01,4.400158673524856487e-06,3.428898751735687635e-05,-2.483413368463516604e-05
1.250012280900000050e+01,4.873958602547645566e-06,3.493496775627136100e-05,-2.037173956632614736e-05
1.252053404499999978e+01,3.823620080947876569e-06,3.852157890796661412e-05,-1.436088979244232763e-05
1.264242123100000015e+01,3.169536590576171990e-06,3.441399931907654223e-05,-1.951272636651993307e-05
1.266284636800000030e+01,7.587254047393798996e-07,2.995691895484924052e-05,-2.074940949678421323e-05
1.278421472399999992e+01,2.016324363648891655e-06,3.271209895610809303e-05,-2.301096320152283217e-05
1.280459445800000040e+01,2.419006079435348436e-06,3.014685809612273822e-05,-2.544606924057007138e-05
1.292645134200000001e+01,2.189151244238019221e-07,3.404991626739502453e-05,-2.516607940196991588e-05
1.294631484800000010e+01,5.261175334453582769e-07,3.328908383846283016e-05,-2.519946694374084882e-05
1.306812282799999991e+01,-1.722925156354904305e-06,3.433413803577423096e-05,-2.266175746917725118e-05
1.308799953499999980e+01,-1.581791788339615007e-06,3.616342842578888344e-05,-2.084374874830246469e-05
1.320947729699999940e+01,-2.980564534664154072e-06,3.383466601371765467e-05,-1.987505406141281569e-05
1.322970462299999994e+01,-4.109827429056167913e-06,3.608755469322204773e-05,-1.936655491590500244e-05
1.335102707699999947e+01,-1.219384372234344564e-06,3.658311665058136411e-05,-1.860168725252152078e-05
1.337162212299999986e+01,-2.496427111327648143e-06,3.651923239231109729e-05,-1.912502050399780587e-05
1.349402313699999922e+01,-8.573897182941437444e-07,3.670884370803833131e-05,-1.771787554025650615e-05
1.351427966500000011e+01,-3.063766099512577066e-06,3.493853211402892910e-05,-1.892838329076767449e-05
1.363538150599999987e+01,7.439047098159790449e-07,3.652621507644653655e-05,-2.004268914461136380e-05
1.365592834999999994e+01,1.663351058959961023e-06,3.631038665771484824e-05,-1.976264715194702597e-05
1.377773323000000083e+01,2.237438410520553579e-06,3.622924685478210729e-05,-1.840111166238785135e-05
1.379760993700000071e+01,3.820062056183815112e-06,3.869594931602478473e-05,-1.193952485918999316e-05
1.391909109899999919e+01,2.801296301186084879e-06,3.681536018848419444e-05,-1.884888559579849670e-05
1.393910201299999940e+01,2.385625429451465911e-06,3.560855686664581509e-05,-1.511106640100479636e-05
1.406055777499999948e+01,5.159797146916389431e-06,3.758536577224731593e-05,-1.790006011724472391e-05
1.408123542599999922e+01,2.719097584486007666e-06,3.370155394077301367e-05,-1.668642014265060900e-05
1.420205145100000088e+01,3.158410266041755636e-06,3.515252470970154221e-05,-1.986591666936874821e-05
1.422257239300000009e+01,3.511921316385269151e-06,3.581491410732269283e-05,-1.969777941703796813e-05
1.434404185500000040e+01,3.028989396989345705e-06,3.609183728694916195e-05,-1.673077791929245339e-05
1.436429768300000021e+01,4.808245226740837382e-06,3.924424052238464835e-05,-2.139233946800232400e-05
1.448575594399999922e+01,3.660280629992485295e-06,3.493535816669464346e-05,-1.987494081258774377e-05
1.450594866800000027e+01,3.956449776887893892e-06,3.533976376056671486e-05,-1.512301862239838150e-05
1.462763854199999969e+01,3.867685049772262510e-06,3.584958910942077968e-05,-2.134069055318832720e-05
1.464774756199999928e+01,8.558610081672668815e-06,3.215776681900024887e-05,-1.711426973342895780e-05
1.476930582900000033e+01,3.035198152065277270e-06,3.451928794384002882e-05,-2.110289633274078943e-05
1.478990047499999960e+01,3.915522247552871907e-06,3.903289437294006235e-05,-1.809530705213547271e-05
1.491120032799999962e+01,3.022104315459728322e-06,3.401456475257873740e-05,-2.185797095298767627e-05
1.493172327000000088e+01,3.363864496350288415e-06,3.357031345367431769e-05,-2.261507064104080689e-05
1.503587646799999966e+01,4.288905858993530259e-06,3.441385626792907654e-05,-1.969319730997086160e-05
1.507714806499999938e+01,1.954715885221958232e-06,3.119439482688903767e-05,-2.116286903619766718e-05
1.517719963999999955e+01,2.859665639698505607e-06,3.357182741165161204e-05,-2.201692163944244797e-05
1.521766769599999947e+01,2.597258239984512664e-06,3.291263282299042000e-05,-2.010443955659866857e-05
1.531885963599999911e+01,2.024208568036556445e-06,3.454831838607788007e-05,-2.090909332036972455e-05
1.535951390199999977e+01,1.317128166556358299e-06,3.371865749359130804e-05,-2.181588709354401144e-05
1.546044882700000045e+01,2.180631086230278011e-06,3.416740298271179571e-05,-2.241853475570679196e-05
1.550120399899999946e+01,1.297872699797153570e-06,3.323210775852203852e-05,-2.306496500968933643e-05
1.560244254200000036e+01,2.481327950954437387e-06,3.498592376708984503e-05,-2.295665442943573378e-05
1.564317981199999963e+01,6.490743719041347751e-07,3.510652482509613465e-05,-2.399032860994339354e-05
1.574404573400000018e+01,1.946369186043739448e-06,3.442941904067993436e-05,-2.413586527109146636e-05
1.578501641799999966e+01,2.122110500931740003e-06,3.457953035831451866e-05,-2.074410170316696552e-05
1.588639106800000000e+01,3.349130973219871816e-06,3.546465039253234996e-05,-2.331045269966125776e-05
1.592723074399999916e+01,3.169725462794304032e-06,3.333088159561157718e-05,-2.157994359731674577e-05
